duration,protocol_type,service,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
68,tcp,http,17383,9653,SF,1,2,2,1,4,0,3,0,1,6,3,0,4,1,86,8,0.6240237811105137,0.4118581013550793,0.7769052575300023,0.13468805730195343,0.039116045833649804,0.732858156620098,0.12845244440617853,117,157,0.7760390411877875,0.008706132720545212,0.400091778661539,0.6470427357917118,0.8022735216544048,0.6709908251588999,0.7644037068422717,0.02201013121484474,normal
98,tcp,http,21783,48949,REJ,0,2,1,2,2,1,4,0,1,4,3,0,0,1,172,189,0.23261168278209132,0.5735592567237144,0.674014026493466,0.330862204431856,0.6311558293088612,0.07914568683295953,0.6585656178429835,241,182,0.12686464676896725,0.3517430428185041,0.3937761563234752,0.26029969183016066,0.6126901954452626,0.6905643807285481,0.6833111543711007,0.517322115980869,normal
101,tcp,domain,49635,20349,REJ,0,2,0,3,0,1,0,1,1,6,4,1,4,0,114,96,0.03219214468984888,0.7332265198139284,0.4585140920561659,0.01964792796575221,0.41269429682598957,0.4890577554315624,0.7842114773224632,219,7,0.2673734308746032,0.9140275872229489,0.06965853278211764,0.9307875367175907,0.9967394689008487,0.4597372545498498,0.37941025360355685,0.6285005481730639,normal
127,tcp,smtp,25501,47766,S0,0,1,2,1,0,0,0,1,0,9,1,0,2,0,124,51,0.9724204655316526,0.7123790080607345,0.2060074709495443,0.5932321936461356,0.9981635736163689,0.017178095383548198,0.9259406301293833,171,21,0.15957160883103683,0.7981657604742126,0.9199367994512206,0.8556915882203238,0.41352512188353174,0.6406422462902318,0.38149693408760343,0.11313911763362716,normal
84,udp,ftp,12858,478,S0,1,1,0,1,2,0,0,0,0,5,0,1,0,0,27,168,0.5279500412688614,0.6815056301301128,0.5892285656585151,0.874964652303876,0.9572839823216351,0.7330529876862351,0.7376235567486813,80,123,0.5328596864796634,0.460828840046841,0.7654786286849792,0.9619860813030431,0.5555392004864727,0.2126183320661993,0.26126026174358163,0.13087329636433487,dos
227,udp,ftp,21979,40525,REJ,1,0,1,0,1,0,7,1,1,0,3,1,1,0,166,66,0.7623168722096728,0.45128567604896974,0.6373031655988265,0.6867299081749391,0.7385701228454036,0.26126990653170235,0.5390296928024804,160,205,0.4017463229903584,0.49135602830825476,0.8459815364384637,0.8572938773689597,0.6920986330499351,0.8692595207318765,0.3479573062543483,0.014695197741271149,dos
232,tcp,domain,37722,8834,SF,0,2,2,2,3,0,5,0,1,2,4,1,3,1,7,54,0.01851916995795133,0.520269010053045,0.44467391790072586,0.39851250705254404,0.16452622223659408,0.07087897451644343,0.9759337810060076,187,92,0.7613290686568243,0.6991659893879799,0.758451045139721,0.9906285030906953,0.6347981173598634,0.5802577705860748,0.17912707151099616,0.05709921907078963,dos
127,tcp,domain,6733,13940,SF,0,1,1,3,3,1,3,0,0,5,2,0,0,1,160,53,0.7211863907354068,0.22052359299927027,0.7015700943156966,0.6573414002489295,0.7330839675632853,0.5770761247444435,0.7254826650516719,209,171,0.7945673267694771,0.6765904471404124,0.04509277191907468,0.2746940925550857,0.8926123298595015,0.2524412976445851,0.9677502759809661,0.09379390611346372,probe
8,udp,http,14893,33341,SF,0,2,1,2,4,1,3,0,0,3,4,1,2,0,133,22,0.7001031229258705,0.6040020631911226,0.2258546824986266,0.8730994471407202,0.19507179353211967,0.6626701037975816,0.2800006234413318,219,254,0.5547011647421187,0.777780346706893,0.2003489479391546,0.673703707669022,0.9284036633910782,0.4055659143014745,0.608922750870795,0.9914453743041672,normal
161,tcp,domain,25333,5617,S0,1,2,0,0,1,1,6,1,1,4,0,0,3,0,18,92,0.5708805475031359,0.4324773671161234,0.014974692423902147,0.6489603840210991,0.15532648099928537,0.4287788530300315,0.183611268367177,124,244,0.6394777193870024,0.2342293289127929,0.34005229423153316,0.7507493092617253,0.11503720279401486,0.35651530975251167,0.9979639678753419,0.5544392219175867,u2r
206,icmp,domain,5787,10027,REJ,0,1,1,0,0,1,2,0,0,3,3,1,1,1,152,153,0.04935673519224981,0.4315111205741363,0.947213229021294,0.7511299795921957,0.1057564438387083,0.5407668592508555,0.8289540906411228,179,180,0.4700968167980297,0.5706068979091424,0.20695433851383915,0.39463428597543593,0.10252908987092779,0.3573418905095065,0.3358028175828085,0.2808771379288356,dos
47,tcp,ssh,28275,11626,S0,0,1,0,1,2,0,6,1,0,7,1,0,3,1,135,128,0.9921710190728985,0.5809071408154064,0.7306721805980887,0.3315646938299349,0.8785297760427841,0.6351201836809458,0.11051237280809345,172,45,0.370754862500821,0.16637813003603907,0.4210519140515099,0.8534799463423133,0.9291088062571337,0.9740190703514908,0.1637573717125036,0.2931036505078638,probe
263,udp,domain,41073,42889,SH,1,1,0,3,1,1,0,1,1,3,3,0,4,0,198,132,0.30555697812545823,0.2977880426938091,0.4052362833162584,0.05741715678518711,0.1425088680580333,0.42620008020082234,0.7212308029340372,6,165,0.29602481561437377,0.7107619201938498,0.6816982931780248,0.42266206956846164,0.7889434125743554,0.9689644870799893,0.7302698831505194,0.4927228712764872,r2l
7,icmp,http,5108,38945,SF,1,1,2,2,2,1,1,1,1,6,2,0,2,0,22,35,0.9712008907909074,0.7821472834763976,0.536251601817966,0.47829261665982736,0.6095787704310363,0.6096046720571476,0.17139204044546963,226,70,0.05102496841432902,0.9214222435973352,0.7075401784642517,0.7312908518694737,0.4167225066615421,0.29930836931446525,0.9333274377332362,0.18007114328062246,r2l
25,udp,http,15324,8957,S0,0,1,2,0,4,1,1,0,0,3,4,1,2,1,157,25,0.060788235049036854,0.9454413436080977,0.2288785398497124,0.29898349952509584,0.28847496823124974,0.915923567527998,0.08033380247421129,100,246,0.45565448740222714,0.7793996664736299,0.5149273147032511,0.4265305418835794,0.6369913119752781,0.9853677650697158,0.8223106107913511,0.10120207337036224,r2l
103,icmp,ftp,26532,32612,S0,0,2,2,4,4,0,6,0,1,1,3,0,1,1,64,143,0.5849701061339712,0.5514536830475479,0.45683020061643764,0.8187085470055043,0.4483790423724707,0.25793887753830425,0.3342451635789192,70,56,0.20456709933736428,0.9642789446790352,0.8930579327156101,0.6514788063504943,0.8384700927127186,0.7506184486234325,0.43446250161175837,0.040425993838351104,dos
33,icmp,domain,5600,13752,SF,1,2,2,1,4,0,6,0,0,6,4,0,3,0,41,71,0.9696771641320531,0.5267537569538087,0.2825383037045218,0.9816097452711949,0.589141969493447,0.31939681609134507,0.428242890853343,101,179,0.8650510967537623,0.9259158539715918,0.8569451468745436,0.24316416468934698,0.9299562387505032,0.9404213676434768,0.16546715832757541,0.9116298630013508,normal
264,udp,ftp,15594,45015,REJ,0,0,0,2,3,0,7,1,0,3,2,1,4,1,145,151,0.9557007341207377,0.9857358089607718,0.17236826717055664,0.7924976930760556,0.397808830413666,0.2425931308528182,0.8666894267031507,213,87,0.32465955797160995,0.4249612991015309,0.6762048006462033,0.16937376700431994,0.4924576323607812,0.684988977902015,0.6762424776627777,0.6830388155383865,dos
84,icmp,http,27548,10991,REJ,0,1,0,3,4,1,5,0,1,5,3,1,0,0,2,8,0.10971081632045132,0.5593657696911472,0.3600536773166485,0.8596875178435233,0.1550229364592628,0.37895226943792726,0.4610167211873737,86,17,0.7905907527053672,0.40735481456464384,0.3568411637022135,0.2609550433259863,0.8954384819160587,0.7128123820778391,0.048245246989785495,0.3390185748511255,normal
288,icmp,smtp,4151,40569,SF,0,1,1,0,4,0,8,0,1,3,0,1,3,1,180,97,0.205915055079671,0.7456106244809567,0.1297674459373217,0.9490479658270343,0.16721889540941015,0.14787632133192863,0.9251672453766,116,88,0.7204877938620866,0.30332341104750293,0.2201397515640351,0.01683748571704302,0.8563443466976374,0.33908011315619924,0.6544093925816292,0.32899488947070865,u2r
40,tcp,http,9929,28074,SH,1,2,2,1,2,1,1,0,0,7,4,1,1,1,29,114,0.08989699082372127,0.7414955203935092,0.8301934869112597,0.30602868255556903,0.9812700441604048,0.06197419476292032,0.7422190758498884,69,9,0.4666199756745618,0.3796167314292582,0.1455251581337299,0.6310059408653483,0.24234709577925295,0.3531564680667536,0.8557963040375961,0.6452701870601127,dos
25,tcp,ssh,8000,25335,REJ,0,2,0,3,1,0,2,0,1,6,1,1,0,0,79,155,0.3531994609846326,0.7725008461781222,0.13266111971582706,0.18967099808235077,0.7047637094222307,0.21329602020270177,0.31441849662147725,187,205,0.3502726142679333,0.6407745140272931,0.2998951516226652,0.9699741895735436,0.8912936563708184,0.7750518581787719,0.3395608544627555,0.3619457780209081,dos
164,icmp,domain,17832,47156,SH,0,2,0,2,3,1,0,0,0,7,4,0,2,1,194,149,0.6729205248947894,0.8777615895424008,0.14048342419516513,0.8201931863062207,0.844140532297148,0.44924860304521763,0.1876390673555547,206,208,0.6168214585950683,0.4721424617089963,0.5255504132967387,0.758291347408919,0.21950973910932514,0.4978642441979957,0.8202067677290262,0.16008951969304974,dos
286,tcp,http,4026,37431,REJ,0,0,0,3,3,1,1,1,1,2,4,0,0,1,85,192,0.11151496576857955,0.9965293161725629,0.732895696127863,0.0013699034555757494,0.6196144812092146,0.22290787081821417,0.9744737722159889,4,229,0.8974634813855364,0.675627580627957,0.38279657657584054,0.7441389072155473,0.9369803103463284,0.7659544346678032,0.4800192771320444,0.5784575985536863,u2r
222,tcp,domain,25512,12227,SF,0,2,0,1,0,0,6,1,1,1,0,0,0,1,170,149,0.9492044927364234,0.2676332479197391,0.8408483885258469,0.7700441751554225,0.14623905991741448,0.11640232030020425,0.05124559227408154,223,173,0.715190781614733,0.5285757451189868,0.43343335051213405,0.9037155895270002,0.056018179295293735,0.3147565191506416,0.5699718595383532,0.9224604425411282,u2r
197,udp,smtp,28183,40377,SH,1,2,2,3,0,0,0,0,0,4,2,0,1,1,42,28,0.6181705176303784,0.9696989153406657,0.44628240593853474,0.4285618070083863,0.5664646866498659,0.7689972875813259,0.42988453549196537,31,102,0.7780904623701778,0.45872551236359715,0.3854085426009276,0.6310391530497833,0.2298859297560074,0.7677950235194959,0.0979854023392418,0.057463497328459345,u2r
101,udp,smtp,18614,49084,S0,0,2,0,0,0,1,2,0,1,1,4,1,1,1,116,79,0.2553948882189089,0.421710394706695,0.4680192648466115,0.5687927345148867,0.2134277915763052,0.9020187613367591,0.8246487171834891,201,47,0.971904455635523,0.5496350130693516,0.939701705388572,0.9592817163095068,0.5382118464837988,0.20060026794720087,0.8603296196117545,0.4775870695853094,probe
211,tcp,domain,42011,6535,REJ,0,2,1,3,3,0,8,1,0,8,3,1,1,0,186,63,0.5316563864724703,0.706960705307109,0.9261753116903492,0.8140899614708534,0.1086396417262282,0.8795167786190792,0.5338469498907675,37,17,0.2934760585864905,0.5496760945874279,0.9672845440072395,0.12265254517761848,0.011208602145000413,0.4919525187941364,0.8767945480457547,0.5185838467229227,dos
201,tcp,ftp,17795,46120,SF,1,1,1,1,1,0,9,1,1,3,1,1,3,1,36,154,0.04492292891918859,0.31889249066166026,0.6430834282449471,0.009019750661763082,0.8338596164799947,0.8424242984753234,0.6086323725528079,156,196,0.7698189811070277,0.2221884349491735,0.1845794656983467,0.4568293235665918,0.9604033274256333,0.7074233999724509,0.9469034273105651,0.565343755815192,u2r
259,tcp,http,40975,27685,RSTO,1,2,2,0,1,0,0,1,0,9,2,1,2,0,186,150,0.8310069028566852,0.8937189981247262,0.8981309544670759,0.1961211439051701,0.3480526635096959,0.4858054752303188,0.6038178110596292,246,15,0.6080621717719944,0.6070282244501002,0.5390481993923755,0.8549996682717154,0.574871232634569,0.4463262419350392,0.49542218019185535,0.26612354790141823,dos
30,udp,ssh,35617,15930,REJ,0,0,2,3,3,0,6,1,0,7,1,0,4,0,115,6,0.7860486169054262,0.22168439544411422,0.4080722135081748,0.7882008014470963,0.566674538779423,0.9853146805352203,0.6215293431531201,236,161,0.40058773364803957,0.9128450054040631,0.554519101458583,0.9601395724439308,0.33533308118542215,0.743290209752645,0.030472741980884677,0.2758759354207555,normal
236,icmp,smtp,28153,44252,SH,0,0,0,0,0,0,5,0,1,0,2,0,1,0,19,100,0.4694320894588069,0.317245589645632,0.5453289719274211,0.12786182915507982,0.22958723092761435,0.2777460850789225,0.7082564979688554,227,167,0.15264909793318437,0.7038079495412797,0.7136383343560091,0.003925093315781614,0.05944138677152855,0.35130298231461465,0.8015926622778394,0.9566032446000807,normal
20,icmp,domain,48507,40369,S0,1,1,1,3,0,1,3,1,0,1,2,1,1,0,181,189,0.24884206589219182,0.5437604747451589,0.13036498377146577,0.7756434503973848,0.8568495218949113,0.4354905892060813,0.45377209472519675,181,251,0.8977014840706399,0.6380900782580685,0.05663680953507022,0.4466495429959334,0.2853565260776265,0.567289322352886,0.8296990035775017,0.6012070040007705,r2l
104,tcp,ssh,3766,16374,REJ,1,2,1,0,2,0,3,0,1,5,2,0,0,1,74,177,0.4833692379355089,0.4078697193460751,0.35087237127428594,0.9226885833044577,0.9564996605322841,0.6513433255681366,0.19833540833427044,220,118,0.34202312173873783,0.8793442343509449,0.11296868968387397,0.7412235575428064,0.21594825057987133,0.4047610655414243,0.008870688430199003,0.4450338364878679,r2l
153,tcp,domain,45323,30699,REJ,0,2,0,3,2,1,1,1,1,3,3,0,2,0,55,69,0.2825439139896243,0.6822402043562619,0.0404189580346086,0.991478755949725,0.5554737510123384,0.07529294350203852,0.17739205921769752,107,162,0.7899156451816035,0.28823776538315216,0.21882157973926852,0.3448438877125207,0.1351983865840981,0.9437577686960142,0.16334682653923727,0.5713321188378927,normal
17,udp,http,9775,33313,SF,1,0,2,3,2,0,9,0,1,3,4,1,2,1,77,115,0.24629178385634032,0.8562649618364114,0.7728812596910521,0.952567434813444,0.024006440752810332,0.6583297465895332,0.5194675146177579,232,39,0.3914727870330236,0.5399961961791457,0.10334540045574336,0.8511585215695078,0.46385982031268247,0.3774276570846883,0.6407749245027572,0.379381189657901,probe
29,udp,smtp,30056,23669,RSTO,1,0,2,4,1,1,2,1,0,7,3,1,4,1,44,50,0.37266695891094126,0.41555479259710515,0.4153728609534916,0.1546744699228666,0.18037850183974513,0.5227330285741556,0.07509968472275774,8,149,0.5283518065096964,0.1810853269644772,0.3828145003073308,0.6187893100734133,0.5129493720067005,0.8481662475242165,0.4133970771476835,0.7834422264579954,normal
17,udp,ssh,49993,39541,SF,0,0,2,3,4,0,6,1,1,9,2,0,2,0,82,0,0.6007074077155072,0.14395671136885146,0.4594147511934197,0.9682266358636721,0.6573610162178094,0.12007061169690081,0.22125667695316564,153,131,0.9092262374441726,0.8862294747555681,0.5204945543560191,0.11435629270769654,0.5245675926029167,0.41238774592933314,0.04479129048150143,0.3661964152619299,u2r
182,icmp,ssh,45657,5866,SF,1,1,2,4,4,1,0,0,0,9,3,0,1,1,67,36,0.23612119434040846,0.27857916982642994,0.3396040133892878,0.8273345314071704,0.15702183600427633,0.8184319801523147,0.03282644440134541,160,158,0.4303499052146168,0.3509658283935163,0.9258076639358608,0.9143805392646721,0.9212115576993907,0.18321848246949557,0.5675050868554632,0.23890127234763747,dos
243,icmp,ftp,10154,39033,REJ,0,0,0,4,3,0,1,1,0,8,2,1,1,0,99,174,0.11845156956101988,0.3577815575225436,0.9972914730721351,0.05483920269970777,0.7564094669331001,0.757889884378162,0.14921160423757096,244,12,0.8442586842206068,0.304837841589337,0.5539023078685125,0.13028572399215932,0.8849241802499666,0.8361518606728134,0.6026427531976603,0.3354644316978578,u2r
214,tcp,ftp,19305,30643,RSTO,1,1,0,0,3,1,0,1,1,1,1,0,1,1,160,15,0.1200420151647641,0.03206449665397104,0.12422969271620832,0.294873094809709,0.14180135752183975,0.7048339999574933,0.14701639668585886,13,62,0.7108624450307036,0.06833124471039032,0.7702030475018425,0.926685787557531,0.13726732133516162,0.9297989695247303,0.08604277356457868,0.057727931288688694,r2l
235,udp,ssh,4325,10819,SH,1,2,1,4,4,1,6,0,1,3,0,0,0,1,10,83,0.4836353336039124,0.18604595759107556,0.8928077387641199,0.6699816108313047,0.9012840186687643,0.8711955193342904,0.4517794882706745,88,95,0.931944001650158,0.9914295858556267,0.6929632210676332,0.03789204117850886,0.9840737709038537,0.4586327504527541,0.9583735567673033,0.9519815239533876,normal
272,udp,domain,47148,27408,REJ,1,1,0,3,2,0,9,0,1,3,3,1,0,1,52,98,0.08176502137546149,0.5157750221783625,0.37195986198797126,0.48872018361474023,0.4728625923714658,0.5125460254086411,0.7324366121890978,22,84,0.244203872482732,0.39615919982117265,0.6959824692743161,0.26949917427612513,0.8334956454263631,0.2763953624237768,0.8192775107373241,0.621150208890943,r2l
188,udp,smtp,47589,17657,REJ,0,2,1,0,1,0,2,1,1,0,1,1,1,1,80,114,0.5597879860865423,0.5624193399141207,0.5233678735192188,0.9485129748723834,0.30620635254404394,0.17715389620252242,0.12537759359019984,0,53,0.1450006520126066,0.23070030327377955,0.7376728591147895,0.8964829109346302,0.9512330100146208,0.12448643295531403,0.1866982961665722,0.4637354194722034,probe
70,udp,ssh,38335,12370,REJ,1,2,0,2,4,1,5,1,0,2,0,0,2,0,79,99,0.13085915389849379,0.893810748614272,0.736537008308392,0.7699940328736599,0.9889018938369022,0.2470890853051555,0.10540457438947837,222,163,0.456000874270465,0.9688364577644514,0.2558285021662664,0.8771686613643969,0.7945137117564176,0.3972360031651915,0.944111574447164,0.4026744117079657,probe
116,tcp,http,49389,46010,SF,0,2,1,4,4,0,2,1,1,0,3,1,2,0,176,53,0.9152310189276461,0.8341726006447928,0.6051441233325049,0.4203884954760494,0.058924238748811475,0.5554068883662626,0.18337578418248857,122,173,0.834433175194232,0.5404670648798865,0.9579564862713927,0.6150290194511137,0.8318776001991185,0.6067300783107308,0.021016854855771094,0.04410108855076278,normal
205,icmp,ssh,43827,27985,REJ,1,1,0,4,0,1,3,0,1,2,1,0,2,0,33,63,0.8620236613128783,0.059466172116712235,0.5461675353837152,0.9750769760779427,0.1988832085652843,0.4657943795659585,0.20999466360244334,30,238,0.15909272352949078,0.9210359706007724,0.25883205558613875,0.2969259831008876,0.03435661213661012,0.013076378756110896,0.6776989019267157,0.42385363172136614,r2l
285,udp,ftp,12536,48705,RSTO,1,2,0,1,3,0,1,0,1,6,2,1,1,0,41,175,0.483651780250558,0.3277144361921962,0.8015088506627116,0.7472517385519921,0.28215223261795475,0.6134937912363004,0.36725135785484886,153,203,0.31556097773351577,0.836530561963776,0.8670243757841969,0.00533726473207452,0.4476233926498955,0.4849376606177117,0.16730826282910027,0.8297144298081895,u2r
10,udp,ssh,35534,45812,REJ,1,0,1,1,1,0,0,0,1,8,1,0,1,1,65,34,0.9471005427711604,0.11079718213253176,0.0700983020805358,0.9259596213750365,0.40235125656080795,0.8791038023401582,0.935525295635445,177,33,0.34635800948103657,0.6798956352750735,0.8095211125829789,0.5486332646984913,0.781845238273363,0.027760360618819147,0.35141731285095557,0.682719514667032,probe
84,tcp,ssh,34770,25999,SH,1,1,2,2,4,0,7,1,0,3,2,0,0,0,102,23,0.0844919343979601,0.016969693622900794,0.9321896427280406,0.42677111940077894,0.7162412650320804,0.8183139136400401,0.6904416077459603,56,36,0.8593791503937507,0.780527032783979,0.5294476106099101,0.6709928477766813,0.38393821676616036,0.8008447155208319,0.48731154072737126,0.44148846588234325,normal
116,tcp,ssh,689,45704,REJ,0,0,2,2,4,1,5,0,1,7,3,1,1,0,124,24,0.9213384304099529,0.6011590545271467,0.2911995524924833,0.13825702737079282,0.3204353027123581,0.629289359601674,0.5880478329974346,28,108,0.8616010524647992,0.5528383875047603,0.5738330863352641,0.9066552052535939,0.13110341684311633,0.2811994796225862,0.7858894453729417,0.36910737907424984,u2r
230,icmp,ssh,43524,16197,SF,0,1,0,0,3,1,2,1,1,0,1,1,4,0,83,85,0.8153082918468407,0.4739677805795508,0.7494022229434238,0.9585277003714214,0.4163718790785601,0.5746318611274118,0.9029943715616501,38,151,0.44027644956667744,0.9053024848161615,0.5682005956687276,0.8636393435763501,0.644224216257339,0.9911079858889621,0.635901360393255,0.6956546412156419,probe
23,icmp,ftp,32455,41119,SF,1,0,1,2,1,1,7,1,0,2,0,1,0,1,118,191,0.16475008963015947,0.21620746558177906,0.79230155569742,0.7730004814302222,0.8932933552669541,0.2060124239833634,0.20926124597198525,245,191,0.6107058233965376,0.18116090551950814,0.2974075538875991,0.14286042815248223,0.8435129393874136,0.632397083025971,0.7228757344589533,0.00869845732773089,r2l
